X,Y_c,Z,Al,Si,S,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Y,Sr,Zr,Pb,Rb,Bi,U,Co,La,Ce,maxElement,minElement,maxValue,minValue
7.499,3.0,0,22.343,9.1711,0.0,2.1482,21.8851,0.2039,0.1226,0.8735,1.3289,0.0384,0.0,0.0282,0.0,0.0145,0.0355,0.064,0.0,0.0395,0.0,0.0821,0.0225,0.0,0.0,Al,S,22.343,0.0
7.599,3.0,0,34.4301,7.2316,0.0,1.6597,21.546,0.1816,0.0936,0.7974,1.2032,0.0045,0.0,0.0267,0.0257,0.0796,0.0492,0.0421,0.0,0.0474,0.0416,0.0545,0.0048,0.0,0.0,Al,S,34.4301,0.0
7.699,3.0,0,15.8804,6.7554,0.0,1.8906,22.0166,0.2865,0.1255,0.9842,1.4795,0.0,0.0,0.0365,0.0025,0.0543,0.0395,0.0851,0.0349,0.0,0.0374,0.0,0.0177,0.004,0.0194,Ca,S,22.0166,0.0
7.799,3.0,0,0.0,7.9306,0.0,1.8764,22.2305,0.288,0.1235,1.3323,1.7292,0.0,0.0,0.0216,0.0639,0.0751,0.0,0.0951,0.0696,0.0597,0.0614,0.1164,0.0238,0.0,0.0,Ca,Al,22.2305,0.0
7.899,3.0,0,29.0807,11.1218,0.0,1.646,19.3692,0.1881,0.089,0.7841,0.9738,0.014,0.0134,0.0109,0.0,0.0446,0.105,0.0256,0.0,0.0112,0.0494,0.2707,0.0106,0.0,0.027,Al,S,29.0807,0.0
0.0,3.1,0,30.9244,8.775,0.0,2.0482,17.2267,0.1947,0.0443,0.7532,1.1873,0.0107,0.0,0.0165,0.0038,0.0199,0.0,0.0604,0.0393,0.0063,0.0399,0.1275,0.0098,0.0001,0.0,Al,S,30.9244,0.0
0.1,3.1,0,30.6429,6.9185,0.0,2.5546,17.5722,0.2183,0.062,0.7851,1.2905,0.0,0.0,0.0134,0.0,0.0461,0.0235,0.0526,0.0484,0.0498,0.0325,0.0477,0.0103,0.0,0.0,Al,S,30.6429,0.0
0.2,3.1,0,27.2215,8.9087,0.0,2.476,18.0769,0.2194,0.0925,0.8444,1.4531,0.0,0.0,0.0107,0.0,0.0257,0.0077,0.0363,0.0703,0.0107,0.0506,0.0753,0.0017,0.0,0.0097,Al,S,27.2215,0.0
0.3,3.1,0,15.0404,6.7896,0.3539,2.3126,19.0532,0.2724,0.0938,0.9234,1.7309,0.0158,0.0,0.0134,0.0,0.0436,0.0674,0.0721,0.0661,0.0,0.0,0.2175,0.0158,0.0,0.0,Ca,Cu,19.0532,0.0
0.4,3.1,0,9.6079,8.8649,0.0714,2.2026,18.5173,0.2489,0.0656,0.8513,1.72,0.0084,0.009,0.0422,0.0168,0.0527,0.0076,0.0449,0.0296,0.0321,0.0357,0.2509,0.0173,0.0,0.0,Ca,La,18.5173,0.0
0.5,3.1,0,0.0,5.7652,0.2165,2.1579,19.8451,0.3453,0.0809,1.2535,2.2013,0.0,0.0,0.0578,0.0,0.1215,0.2122,0.0125,0.085,0.0,0.0255,0.552,0.0272,0.0,0.0252,Ca,Al,19.8451,0.0
0.6,3.1,0,16.0589,10.9655,0.0,2.2382,19.5106,0.2619,0.0632,0.91,1.5381,0.0118,0.0,0.0097,0.0066,0.0364,0.0386,0.0701,0.0121,0.0393,0.0,0.234,0.0149,0.0,0.0,Ca,S,19.5106,0.0
0.7,3.1,0,16.8279,13.1018,0.0,2.102,19.7961,0.2457,0.0581,0.8941,1.4554,0.0,0.0,0.0242,0.0155,0.0594,0.0508,0.0457,0.0772,0.0462,0.0,0.1246,0.0091,0.0,0.0,Ca,S,19.7961,0.0
0.8,3.1,0,18.7824,8.6817,0.0,2.2995,20.1192,0.2278,0.051,0.9155,1.5137,0.0,0.0,0.0199,0.0,0.043,0.0422,0.0356,0.0446,0.028,0.0,0.0682,0.001,0.0,0.0,Ca,S,20.1192,0.0
0.9,3.1,0,23.0761,0.0,0.0,1.9221,19.8517,0.2539,0.0464,1.0723,1.5976,0.0,0.0,0.0285,0.0,0.0226,0.0772,0.0541,0.0477,0.0284,0.0719,0.0779,0.0069,0.0,0.0,Al,Si,23.0761,0.0
1.0,3.1,0,24.2425,0.0,0.0,1.7364,20.1507,0.2771,0.0122,1.0049,1.3705,0.0206,0.0,0.0046,0.0,0.0236,0.0381,0.0642,0.0,0.0,0.0382,0.2297,0.0072,0.0614,0.0,Al,Si,24.2425,0.0
1.1,3.1,0,20.9048,10.8455,0.0,2.0079,20.5225,0.2821,0.0367,0.9455,1.4826,0.0316,0.0,0.0382,0.0243,0.0854,0.0467,0.0821,0.0,0.0118,0.0,0.2499,0.0019,0.0,0.0,Al,S,20.9048,0.0
1.2,3.1,0,45.4278,8.0781,0.0,1.9786,18.8735,0.224,0.0555,0.7221,1.2193,0.007,0.0042,0.0193,0.0,0.04,0.0,0.047,0.0189,0.0,0.0,0.1788,0.012,0.0,0.0,Al,S,45.4278,0.0
1.3,3.1,0,25.2653,10.473,0.2718,2.0023,20.359,0.2265,0.0563,0.8451,1.4447,0.0227,0.0066,0.0187,0.0,0.0253,0.0552,0.0227,0.0,0.0,0.0739,0.0625,0.0006,0.0,0.0,Al,As,25.2653,0.0
1.4,3.1,0,42.0709,9.8391,0.0,2.0558,20.5186,0.1764,0.0407,0.7578,1.2616,0.0,0.0,0.0,0.0231,0.0627,0.0422,0.1117,0.0,0.0222,0.0265,0.0754,0.0157,0.0,0.0,Al,S,42.0709,0.0
1.5,3.1,0,1.647,3.461,0.0,1.9955,23.1075,0.3003,0.0981,1.3013,2.1526,0.0,0.0,0.0297,0.0952,0.0163,0.0,0.0098,0.0,0.0104,0.0947,0.3729,0.0179,0.0,0.0492,Ca,S,23.1075,0.0
1.6,3.1,0,37.4329,12.4002,0.0,2.2491,20.0592,0.1959,0.0546,0.7694,1.2589,0.0041,0.0,0.0398,0.0144,0.0237,0.0143,0.0892,0.0465,0.0027,0.0198,0.0932,0.011,0.0,0.0,Al,S,37.4329,0.0
1.7,3.1,0,14.6258,8.219,0.0,2.1607,19.4805,0.2207,0.0667,0.8933,1.7165,0.007,0.0076,0.0265,0.0217,0.0288,0.0372,0.0711,0.0,0.0,0.036,0.0791,0.0079,0.0,0.0,Ca,S,19.4805,0.0
1.8,3.1,0,33.1752,4.6436,0.0,2.2703,18.331,0.2284,0.0822,0.7827,1.3973,0.0,0.0051,0.0,0.0235,0.0512,0.0088,0.0781,0.0,0.0253,0.0,0.0,0.0093,0.0,0.0,Al,S,33.1752,0.0
1.9,3.1,0,22.3859,10.4236,0.1386,2.4232,19.7352,0.2351,0.0761,0.8217,1.4186,0.0069,0.0,0.0245,0.0223,0.0544,0.0642,0.1065,0.0,0.0,0.016,0.2044,0.025,0.0234,0.0005,Al,Cu,22.3859,0.0
2.0,3.1,0,25.3433,5.9346,0.1949,2.0204,20.5691,0.2724,0.0651,0.8096,1.3517,0.0086,0.0,0.0,0.0,0.0375,0.0361,0.0661,0.0427,0.0,0.0,0.2693,0.0305,0.0282,0.0111,Al,Cu,25.3433,0.0
2.1,3.1,0,0.0,5.8154,0.0417,2.0459,21.7874,0.482,0.1191,1.2339,1.949,0.0609,0.0107,0.0428,0.0209,0.1066,0.1305,0.1438,0.0,0.0114,0.0458,0.1988,0.0446,0.0,0.019,Ca,Al,21.7874,0.0
2.2,3.1,0,36.681,10.4798,0.0,2.0342,17.6551,0.2752,0.0518,0.6938,1.1498,0.0,0.0,0.0263,0.0108,0.021,0.0855,0.0846,0.0531,0.0072,0.0528,0.3939,0.0089,0.0,0.0108,Al,S,36.681,0.0
2.3,3.1,0,26.0891,2.5759,0.0,1.9912,17.7099,0.2559,0.0733,0.8712,1.3242,0.0088,0.0123,0.0,0.0018,0.0885,0.0478,0.0,0.0395,0.0138,0.0332,0.2179,0.0038,0.0088,0.0,Al,S,26.0891,0.0
2.4,3.1,0,0.8757,4.7004,0.0,1.8754,20.8903,0.3793,0.0838,1.2931,2.2181,0.0145,0.0,0.0404,0.0,0.0434,0.0772,0.0917,0.0194,0.0,0.1047,0.0574,0.021,0.0,0.0866,Ca,S,20.8903,0.0
2.5,3.1,0,0.0,4.933,0.0,1.9232,21.2631,0.4858,0.1108,1.2682,2.2067,0.0202,0.0,0.0099,0.0719,0.0355,0.0303,0.0358,0.018,0.0068,0.0181,0.201,0.022,0.0,0.0627,Ca,Al,21.2631,0.0
2.6,3.1,0,19.434,8.3024,0.0,1.9933,20.7449,0.3648,0.0474,0.9093,1.3861,0.0,0.0,0.0227,0.028,0.027,0.0475,0.0338,0.0042,0.0,0.0419,0.6045,0.0111,0.0,0.0038,Ca,S,20.7449,0.0
2.7,3.1,0,19.8601,14.0909,0.0,2.0184,21.2933,0.2428,0.058,0.8387,1.3117,0.0,0.0054,0.0243,0.0292,0.0334,0.0,0.1086,0.0494,0.0179,0.0786,0.2266,0.0039,0.0,0.0,Ca,S,21.2933,0.0
2.8,3.1,0,20.2764,10.1303,0.077,1.8452,22.608,0.2046,0.0701,0.8882,1.4025,0.0,0.0,0.04,0.005,0.0042,0.0826,0.0,0.0524,0.0311,0.0,0.2961,0.0146,0.0,0.0,Ca,Ni,22.608,0.0
2.9,3.1,0,25.3957,6.614,0.0,1.8533,22.4549,0.1998,0.0643,0.8619,1.257,0.0112,0.0,0.0152,0.0181,0.0063,0.1017,0.0426,0.0334,0.0382,0.0521,0.0651,0.0294,0.0,0.0043,Al,S,25.3957,0.0
3.0,3.1,0,40.9578,3.0658,0.1331,1.7823,21.6385,0.1639,0.0539,0.7847,1.0957,0.0,0.0,0.0115,0.0045,0.0136,0.0325,0.0623,0.0307,0.0161,0.0,0.4357,0.0132,0.0,0.0021,Al,Ni,40.9578,0.0
3.1,3.1,0,0.0,8.3625,0.0,1.5828,25.629,0.2033,0.0784,1.1791,1.4571,0.0084,0.0,0.0,0.0281,0.0166,0.0152,0.0638,0.0,0.0,0.0443,0.3958,0.0,0.1397,0.0,Ca,Al,25.629,0.0
3.2,3.1,0,33.4726,1.2119,0.0,1.3066,25.5902,0.1312,0.0469,0.8203,0.8168,0.0069,0.0,0.0224,0.0,0.0674,0.0,0.0394,0.0081,0.0367,0.0,0.0,0.006,0.0,0.0391,Al,S,33.4726,0.0
3.3,3.1,0,0.0,5.0341,0.0,1.2979,27.5954,0.1832,0.1204,1.4066,1.4258,0.0,0.0,0.019,0.0397,0.1028,0.0455,0.0948,0.0,0.0767,0.0,0.2727,0.0,0.0,0.0,Ca,Al,27.5954,0.0
3.4,3.1,0,25.6419,2.7024,0.0,1.6186,24.9988,0.1913,0.0922,0.9582,1.0808,0.0198,0.0051,0.0122,0.0,0.0232,0.0145,0.126,0.0964,0.0217,0.0,0.7197,0.0172,0.0,0.0221,Al,S,25.6419,0.0
3.499,3.1,0,21.1969,3.3633,0.0,1.759,23.6479,0.1741,0.1316,0.9765,1.2875,0.0182,0.0,0.0,0.0245,0.0302,0.0289,0.0792,0.0979,0.0,0.0369,0.0,0.0241,0.0,0.0,Ca,S,23.6479,0.0
3.599,3.1,0,7.0463,4.0716,0.0,1.8222,25.124,0.2315,0.2097,1.1214,1.6357,0.0254,0.0246,0.0366,0.0,0.0943,0.1148,0.0638,0.094,0.0693,0.077,0.5641,0.007,0.0,0.0,Ca,S,25.124,0.0
3.699,3.1,0,26.8716,10.1678,0.0,1.6305,23.5296,0.1724,0.1834,0.771,1.0683,0.0116,0.0,0.0161,0.0,0.0548,0.0902,0.0963,0.0,0.0533,0.0,0.1474,0.0144,0.0,0.0,Al,S,26.8716,0.0
3.799,3.1,0,0.0,4.4467,0.0,1.7267,25.9695,0.2487,0.4416,1.2693,1.8243,0.0306,0.0,0.027,0.0211,0.0941,0.1879,0.0287,0.1773,0.0121,0.0,0.7186,0.0179,0.0,0.0,Ca,Al,25.9695,0.0
3.899,3.1,0,17.4552,8.5586,0.0,1.9854,20.9803,0.1714,0.6445,0.8642,1.3286,0.0098,0.0892,0.0267,0.1522,0.032,0.0194,0.0227,0.0641,0.0133,0.0175,0.2384,0.056,0.0,0.0,Ca,S,20.9803,0.0
3.999,3.1,0,30.3182,6.1454,0.0051,2.1389,18.87,0.1595,0.9202,0.7929,1.3041,0.0516,0.1314,0.0241,0.4391,0.0622,0.0516,0.1458,0.0985,0.0213,0.0201,0.6519,0.102,0.0,0.0,Al,La,30.3182,0.0
4.099,3.1,0,21.282,9.5871,0.1108,2.0759,18.4263,0.1642,1.2687,0.7993,1.4244,0.0172,0.0959,0.011,0.6188,0.0145,0.0113,0.0476,0.0,0.0301,0.0522,0.0601,0.0741,0.0,0.0,Al,Pb,21.282,0.0
4.199,3.1,0,18.4221,4.4155,0.0,1.9741,18.1031,0.2509,1.5772,0.7824,1.6381,0.0253,0.0938,0.0187,0.9119,0.0775,0.0549,0.1364,0.1327,0.0434,0.0679,0.3212,0.0669,0.0286,0.0337,Al,S,18.4221,0.0
4.299,3.1,0,18.6069,18.177,0.0,1.8558,16.6538,0.2818,1.4483,0.5969,1.2042,0.017,0.067,0.0231,0.7339,0.0252,0.0944,0.0402,0.0237,0.0184,0.0471,0.0,0.0356,0.0,0.0,Al,S,18.6069,0.0
4.399,3.1,0,31.2805,0.0,0.1588,1.6718,15.5875,0.2364,1.6267,0.6143,1.1343,0.0151,0.0412,0.0416,0.6302,0.0753,0.0753,0.0921,0.0662,0.0,0.0221,0.351,0.0226,0.0,0.0,Al,Si,31.2805,0.0
4.499,3.1,0,30.4131,10.4618,0.0,1.6161,16.5076,0.1791,2.1524,0.6424,1.0521,0.0211,0.0496,0.0494,0.6325,0.025,0.0297,0.0733,0.0594,0.0243,0.061,0.1599,0.012,0.0,0.0,Al,S,30.4131,0.0
4.599,3.1,0,0.0,6.6852,0.0,1.6529,18.852,0.3272,4.0429,1.0106,1.9182,0.0408,0.0596,0.0136,1.1779,0.0381,0.0739,0.1678,0.0768,0.0633,0.0,0.3581,0.0581,0.0,0.0889,Ca,Al,18.852,0.0
4.699,3.1,0,0.0,8.1835,0.0,1.7758,20.0448,0.3435,3.3331,0.9467,2.0835,0.0147,0.0438,0.0399,0.9333,0.0917,0.0908,0.1318,0.1557,0.0219,0.0,0.124,0.0566,0.0,0.0352,Ca,Al,20.0448,0.0
4.799,3.1,0,21.5818,11.3147,0.1742,1.6738,18.2234,0.309,1.7937,0.7196,1.5004,0.011,0.0357,0.0238,0.6433,0.0232,0.0693,0.0675,0.1118,0.0397,0.0643,0.209,0.019,0.0101,0.0023,Al,Ce,21.5818,0.0023
4.899,3.1,0,0.0,16.737,0.0,2.0058,18.8532,0.3551,2.2209,0.7741,1.692,0.0224,0.0197,0.0468,0.645,0.0659,0.0764,0.1194,0.1118,0.0096,0.0,0.4474,0.0371,0.0,0.0,Ca,Al,18.8532,0.0
4.999,3.1,0,16.9614,10.9643,0.0921,1.942,17.3866,0.2199,1.9425,0.6615,1.2381,0.0,0.0331,0.0187,0.5935,0.0816,0.0855,0.077,0.0644,0.0215,0.0,0.2513,0.0351,0.0,0.0429,Ca,Ni,17.3866,0.0
5.099,3.1,0,26.2372,9.8915,0.0,2.1551,18.1551,0.1414,1.7579,0.7023,1.2118,0.0092,0.0143,0.011,0.5891,0.0451,0.0243,0.0913,0.0351,0.0387,0.0,0.0456,0.0307,0.0,0.001,Al,S,26.2372,0.0
5.199,3.1,0,22.3252,9.4164,0.0,2.2271,18.0702,0.197,1.552,0.7081,1.4185,0.0169,0.0244,0.0,0.6211,0.0685,0.0479,0.0195,0.1586,0.0,0.0,0.2628,0.0388,0.0,0.0,Al,S,22.3252,0.0
5.299,3.1,0,8.3628,14.2535,0.0,1.9575,19.5521,0.194,1.694,0.7368,1.6659,0.0336,0.0146,0.0178,0.7705,0.0753,0.0069,0.1378,0.0,0.0,0.0,0.1784,0.0568,0.0,0.0075,Ca,S,19.5521,0.0
5.399,3.1,0,24.0303,8.5497,0.0061,1.8839,18.7409,0.191,1.385,0.6639,1.3605,0.009,0.0344,0.0,0.6496,0.0425,0.1139,0.0403,0.0863,0.0396,0.0,0.2814,0.0556,0.0,0.0391,Al,Zn,24.0303,0.0
5.499,3.1,0,24.6746,10.1191,0.1406,1.8916,17.7011,0.1739,1.6855,0.6144,1.3877,0.0271,0.036,0.0299,0.7227,0.044,0.0614,0.0758,0.1747,0.0313,0.0353,0.2385,0.0348,0.0449,0.0224,Al,Ce,24.6746,0.0224
5.599,3.1,0,36.0815,19.7608,0.0,2.0803,17.0067,0.1243,2.1218,0.5663,1.1828,0.0134,0.0452,0.0,0.5878,0.0202,0.0775,0.1044,0.092,0.033,0.0594,0.2865,0.0296,0.0,0.0,Al,S,36.0815,0.0
5.699,3.1,0,3.6706,9.3769,0.13,2.0299,20.001,0.1932,3.1409,0.9918,1.7851,0.0213,0.0975,0.0374,0.9302,0.0687,0.1357,0.0922,0.0426,0.0355,0.0,0.2799,0.0581,0.0,0.0216,Ca,Bi,20.001,0.0
5.799,3.1,0,8.8093,4.4489,0.0,2.3174,21.0604,0.2854,2.6963,0.9705,1.7332,0.0286,0.087,0.0291,0.8371,0.0907,0.0891,0.0628,0.0873,0.0691,0.0934,0.7313,0.0725,0.0,0.0,Ca,S,21.0604,0.0
5.899,3.1,0,39.2746,12.0227,0.0806,2.4301,19.2245,0.189,1.3166,0.7114,1.257,0.0085,0.0463,0.0166,0.2188,0.0652,0.0156,0.0901,0.0,0.0483,0.0571,0.2149,0.0336,0.0,0.0046,Al,Pb,39.2746,0.0
5.999,3.1,0,23.0344,12.4979,0.0,2.7578,19.4007,0.225,0.9069,0.7992,1.4646,0.0055,0.0252,0.0,0.1222,0.0373,0.06,0.098,0.0134,0.0,0.0383,0.1791,0.0177,0.0,0.0,Al,S,23.0344,0.0
6.099,3.1,0,21.0133,5.9603,0.0826,2.6475,19.9715,0.3139,0.6094,0.8448,1.5574,0.0,0.0283,0.0103,0.0438,0.0242,0.0382,0.093,0.0629,0.0,0.0494,0.3453,0.023,0.0,0.0,Al,Ni,21.0133,0.0
6.199,3.1,0,0.0,5.1495,0.1789,2.4216,21.5048,0.922,0.6085,1.1931,2.3447,0.0,0.0261,0.0628,0.0615,0.0647,0.0311,0.1406,0.0,0.019,0.2239,0.5286,0.0049,0.0,0.0,Ca,Al,21.5048,0.0
6.299,3.1,0,0.0,4.5856,0.0,2.0408,23.2216,0.9265,0.5402,1.4025,2.1618,0.0453,0.0,0.0261,0.0,0.0404,0.0981,0.1215,0.0747,0.047,0.0,0.7692,0.0473,0.0395,0.0,Ca,Al,23.2216,0.0
6.399,3.1,0,21.5168,8.6573,0.0,2.0854,21.9206,0.2499,0.2321,0.8738,1.3415,0.02,0.0135,0.0177,0.0375,0.0484,0.0506,0.0831,0.0165,0.0175,0.0433,0.0774,0.0014,0.0,0.0,Ca,S,21.9206,0.0
6.499,3.1,0,23.6223,9.3431,0.0,2.0724,20.9408,0.2085,0.2235,0.851,1.322,0.0136,0.0,0.0,0.0222,0.0357,0.0208,0.053,0.0398,0.0229,0.061,0.1282,0.0152,0.0523,0.017,Al,S,23.6223,0.0
6.599,3.1,0,16.3129,7.8382,0.0,2.1559,20.4311,0.2279,0.2357,0.8941,1.7028,0.0209,0.0,0.0252,0.0438,0.0168,0.0761,0.0,0.0,0.0364,0.0754,0.3186,0.0345,0.0,0.0,Ca,S,20.4311,0.0
6.699,3.1,0,9.8224,8.2706,0.0,2.9246,20.7761,0.2711,0.2764,1.1421,1.7447,0.0205,0.0,0.0326,0.0,0.0427,0.0596,0.2367,0.0949,0.0705,0.0,0.2862,0.0358,0.0,0.0,Ca,S,20.7761,0.0
6.799,3.1,0,7.8351,0.0,0.0116,2.6691,19.481,0.2755,0.3165,1.1823,1.9394,0.034,0.0,0.0,0.0824,0.0571,0.1432,0.0933,0.0,0.006,0.0985,0.3298,0.0223,0.0,0.0,Ca,Si,19.481,0.0
6.899,3.1,0,13.6092,9.3214,0.0,2.3697,19.8722,0.2433,0.1735,0.8922,1.4532,0.0081,0.0,0.0161,0.0107,0.0802,0.0453,0.2381,0.0691,0.0133,0.0,0.2054,0.0057,0.0,0.0068,Ca,S,19.8722,0.0
6.999,3.1,0,1.0917,8.3805,0.0,2.1032,22.9193,0.2794,0.2262,1.0881,2.0751,0.0285,0.0,0.0199,0.0634,0.0442,0.0243,0.1364,0.0,0.0446,0.0565,0.0981,0.0392,0.0,0.0,Ca,S,22.9193,0.0
7.099,3.1,0,3.3505,6.1845,0.0,2.1881,22.3899,0.3256,0.2134,1.1345,2.4292,0.0247,0.0,0.0611,0.0076,0.0,0.028,0.102,0.1427,0.0112,0.0,0.0,0.0359,0.0097,0.0334,Ca,S,22.3899,0.0
7.199,3.1,0,0.0,1.5573,0.0,2.3759,22.6494,0.4811,0.2471,1.3751,2.7226,0.0,0.0,0.0163,0.0,0.0557,0.0481,0.1586,0.0868,0.0,0.0451,0.4714,0.0373,0.0157,0.0,Ca,Al,22.6494,0.0
7.299,3.1,0,1.0873,7.4306,0.0,2.159,22.0925,0.3498,0.2359,1.2614,2.0343,0.0,0.0174,0.0353,0.032,0.0984,0.0569,0.087,0.0421,0.0,0.0,0.5467,0.0003,0.0533,0.0,Ca,S,22.0925,0.0
7.399,3.1,0,15.939,4.0509,0.0,2.0539,22.4458,0.2066,0.1441,1.0065,1.4906,0.0153,0.0,0.0291,0.0,0.0553,0.1129,0.0305,0.0434,0.0,0.032,0.4015,0.0266,0.0,0.0,Ca,S,22.4458,0.0
7.499,3.1,0,24.9731,1.9374,0.0,2.0471,22.7816,0.26,0.1533,0.9575,1.3729,0.0147,0.0,0.0399,0.0,0.0989,0.0978,0.0215,0.1013,0.0103,0.0791,0.2849,0.0097,0.0,0.0,Al,S,24.9731,0.0
7.599,3.1,0,31.4224,10.7388,0.0,1.9532,23.3667,0.2083,0.0897,0.8595,1.197,0.0241,0.0,0.0231,0.0086,0.0306,0.0406,0.0644,0.0385,0.0,0.0622,0.1206,0.0137,0.0,0.0,Al,S,31.4224,0.0
7.699,3.1,0,31.0795,6.7442,0.0,1.4932,21.8318,0.2197,0.064,0.8566,1.1663,0.0136,0.0,0.0269,0.0279,0.0477,0.0625,0.0513,0.0188,0.006,0.0,0.1671,0.0279,0.0,0.0,Al,S,31.0795,0.0
7.799,3.1,0,16.1159,9.3134,0.0,1.5386,20.0656,0.2228,0.096,1.0372,1.0979,0.0,0.0,0.0227,0.0208,0.0253,0.0443,0.0119,0.0316,0.0349,0.0,0.1727,0.0501,0.0,0.0,Ca,S,20.0656,0.0
7.899,3.1,0,1.5794,7.9106,0.1714,1.6603,20.9642,0.3425,0.0929,1.1677,1.6489,0.0073,0.008,0.0,0.0221,0.0686,0.0748,0.0723,0.0397,0.0,0.0923,0.5661,0.0395,0.0,0.0,Ca,Zn,20.9642,0.0
0.0,3.2,0,0.0,5.1302,0.0,2.2607,20.0835,0.3517,0.0456,1.2748,2.2215,0.0118,0.0,0.0694,0.0495,0.0669,0.0285,0.0991,0.0,0.0093,0.0,0.2597,0.0515,0.046,0.0403,Ca,Al,20.0835,0.0
0.1,3.2,0,23.9281,8.938,0.0,2.519,18.0247,0.225,0.0515,0.8135,1.3238,0.0169,0.0,0.0151,0.0253,0.0577,0.0304,0.072,0.0,0.0139,0.022,0.2061,0.0208,0.0,0.0,Al,S,23.9281,0.0
0.2,3.2,0,20.6509,13.0026,0.0,2.4244,18.846,0.2562,0.0555,0.8283,1.4286,0.0,0.0055,0.0,0.004,0.0383,0.0319,0.1101,0.0689,0.0,0.0557,0.3477,0.0165,0.0,0.0056,Al,S,20.6509,0.0
0.3,3.2,0,24.7311,0.0,0.0,2.4488,18.7378,0.2446,0.062,0.9031,1.5688,0.0,0.0,0.0135,0.0,0.0,0.0369,0.0828,0.0533,0.063,0.1128,0.0942,0.0088,0.0,0.0,Al,Si,24.7311,0.0
0.4,3.2,0,0.0,8.7913,0.0,2.4277,19.033,0.3361,0.1139,1.1621,2.0525,0.0113,0.0,0.0,0.0412,0.0693,0.1511,0.0212,0.0,0.0261,0.0,0.2703,0.0171,0.0,0.0,Ca,Al,19.033,0.0
0.5,3.2,0,57.0661,14.1117,0.0,2.2879,16.779,0.2099,0.0288,0.6202,1.0522,0.0,0.0,0.0288,0.0071,0.0295,0.0146,0.0209,0.0,0.0102,0.0,0.1169,0.0094,0.0,0.0252,Al,S,57.0661,0.0
0.6,3.2,0,0.0,7.428,0.0,2.3877,20.2881,0.2925,0.0758,1.2118,2.1587,0.0,0.0,0.0413,0.0022,0.034,0.0,0.2078,0.0388,0.0596,0.0,0.0,0.0237,0.0,0.0191,Ca,Al,20.2881,0.0
0.7,3.2,0,36.2136,9.3279,0.0,2.1512,18.6811,0.1889,0.0592,0.7747,1.2937,0.0,0.0,0.0392,0.0,0.0416,0.051,0.0494,0.0244,0.0,0.051,0.0446,0.0155,0.0,0.0,Al,S,36.2136,0.0
0.8,3.2,0,9.3993,5.1514,0.0,2.0522,20.3558,0.2592,0.0666,1.1327,1.9218,0.0082,0.0097,0.0236,0.0057,0.032,0.117,0.0283,0.0304,0.0326,0.0,0.446,0.0282,0.0,0.0,Ca,S,20.3558,0.0
0.9,3.2,0,17.2317,11.9493,0.0,2.1425,19.8532,0.1965,0.0403,0.9262,1.529,0.0,0.0,0.0241,0.0,0.049,0.0476,0.05,0.0484,0.0,0.0,0.2731,0.0102,0.0,0.0012,Ca,S,19.8532,0.0
1.0,3.2,0,7.6454,8.7487,0.0,1.8751,21.1264,0.3202,0.0455,1.0546,1.7139,0.0099,0.0,0.032,0.0233,0.1063,0.1156,0.1094,0.0365,0.014,0.0851,0.0979,0.018,0.0,0.0,Ca,S,21.1264,0.0
1.1,3.2,0,23.3521,12.5498,0.0,2.0362,20.1714,0.2865,0.0411,0.8415,1.4385,0.0067,0.0033,0.0,0.0098,0.0331,0.011,0.0915,0.0477,0.0,0.0208,0.1612,0.0,0.0,0.0,Al,S,23.3521,0.0
1.2,3.2,0,28.0687,4.5528,0.0,1.9185,19.4796,0.2779,0.0667,0.8869,1.573,0.0117,0.0084,0.0184,0.0316,0.0,0.0147,0.0482,0.0,0.0209,0.0624,0.3072,0.0141,0.0,0.0345,Al,S,28.0687,0.0
1.3,3.2,0,17.0445,6.8772,0.0,1.8396,20.2657,0.3127,0.0389,0.9476,1.5972,0.0192,0.0,0.019,0.0324,0.021,0.0703,0.1184,0.062,0.0,0.0378,0.3064,0.0063,0.0449,0.0129,Ca,S,20.2657,0.0
1.4,3.2,0,4.2037,5.1876,0.0,1.9654,22.869,0.2855,0.1,1.2314,1.8973,0.0198,0.0,0.0089,0.0164,0.0771,0.0461,0.0722,0.0,0.0,0.1243,0.4526,0.0317,0.0,0.0,Ca,S,22.869,0.0
1.5,3.2,0,37.0581,8.8185,0.0514,2.1017,20.6917,0.185,0.0591,0.7581,1.1716,0.0,0.0,0.0143,0.0,0.0524,0.0595,0.0441,0.0,0.0141,0.0707,0.1522,0.0193,0.0,0.0145,Al,Ni,37.0581,0.0
1.6,3.2,0,15.3567,9.163,0.0108,2.0775,21.0306,0.2546,0.0671,0.81,1.5283,0.0033,0.0,0.0396,0.0133,0.0,0.0,0.0931,0.015,0.0461,0.0316,0.1873,0.0323,0.0,0.0,Ca,Cu,21.0306,0.0
1.7,3.2,0,18.2427,5.0582,0.0,2.265,20.5985,0.2939,0.0606,0.961,1.7398,0.0123,0.0,0.0174,0.0,0.0887,0.0157,0.1137,0.0319,0.0,0.0288,0.3368,0.0092,0.0409,0.0172,Ca,S,20.5985,0.0
1.8,3.2,0,9.8883,5.3357,0.0,2.1813,20.2321,0.3129,0.0794,1.0432,1.8501,0.0058,0.0132,0.0107,0.0523,0.0675,0.0117,0.1028,0.0,0.0,0.0,0.0,0.0267,0.0,0.0141,Ca,S,20.2321,0.0
